,start_time,end_time,instrument,note,note_value
722,3159006,3190750,1,59,Dotted Eighth
723,3159006,3190750,1,71,Dotted Eighth
724,3159006,3170782,42,62,Triplet
725,3171294,3185118,41,59,Triplet
726,3171294,3185118,41,67,Triplet
727,3171294,3185118,43,43,Triplet
728,3171294,3185118,42,62,Triplet
729,3185118,3197406,43,43,Triplet
730,3185118,3197406,41,59,Triplet
731,3185118,3197406,41,67,Triplet
732,3185118,3197406,42,62,Triplet
733,3197406,3209694,41,57,Triplet
734,3197406,3209694,41,63,Triplet
735,3197406,3209694,42,54,Triplet
736,3197406,3209694,43,43,Triplet
737,3197406,3229150,1,60,Dotted Eighth
738,3197406,3229150,1,72,Dotted Eighth
739,3197406,3267550,1,31,Half
740,3197406,3267550,1,43,Half
741,3210205,3221469,41,57,Triplet
742,3210205,3221469,41,63,Triplet
743,3210205,3221469,42,54,Triplet
744,3210205,3221469,43,43,Triplet
745,3221982,3235806,41,57,Triplet
746,3221982,3235806,41,63,Triplet
747,3221982,3235806,42,54,Triplet
748,3221982,3235806,43,43,Triplet
749,3235806,3267550,1,59,Dotted Eighth
750,3235806,3267550,1,71,Dotted Eighth
751,3235806,3245534,41,62,Triplet
752,3235806,3245534,41,59,Triplet
753,3235806,3245534,42,55,Triplet
754,3235806,3245534,43,43,Triplet
755,3246046,3259870,43,43,Triplet
756,3246046,3259870,41,59,Triplet
757,3246046,3259870,42,55,Triplet
758,3246046,3259870,41,62,Triplet
759,3260382,3273694,43,43,Triplet
760,3260382,3273694,41,59,Triplet
761,3260382,3273694,41,62,Triplet
762,3260382,3273694,42,55,Triplet
763,3273694,3289053,41,60,Triplet
764,3273694,3289053,42,54,Triplet
765,3273694,3289053,42,57,Triplet
766,3273694,3289053,43,43,Triplet
767,3273694,3316702,1,63,Quarter
768,3273694,3351005,1,31,Dotted Quarter
769,3273694,3351005,1,43,Dotted Quarter
770,3273694,3316702,1,75,Quarter
771,3289566,3302878,41,60,Triplet
772,3289566,3302878,42,54,Triplet
773,3289566,3302878,42,57,Triplet
774,3289566,3302878,43,43,Triplet
775,3303390,3316190,42,54,Triplet
776,3303390,3316190,41,60,Triplet
777,3303390,3316190,42,57,Triplet
778,3303390,3316190,43,43,Triplet
779,3316702,3331550,43,43,Triplet
780,3316702,3331550,42,59,Triplet
781,3316702,3331550,42,55,Triplet
782,3316702,3331550,41,59,Triplet
783,3316702,3355613,1,62,Dotted Eighth
784,3316702,3355613,1,74,Dotted Eighth
785,3332062,3346398,43,43,Triplet
786,3332062,3346398,41,59,Triplet
787,3332062,3346398,42,55,Triplet
788,3332062,3346398,42,59,Triplet
789,3346910,3363806,41,59,Triplet
790,3346910,3363806,42,55,Triplet
791,3346910,3363806,42,59,Triplet
792,3346910,3363806,43,43,Triplet
793,3364318,3389405,41,67,Eighth
794,3364318,3389405,41,58,Eighth
795,3364318,3389918,43,43,Eighth
796,3364318,3389918,1,70,Eighth
797,3364318,3389918,1,75,Eighth
798,3364318,3389918,1,82,Eighth
799,3364318,3428829,1,43,Tied Quarter-Sixteenth
800,3364318,3428829,1,46,Tied Quarter-Sixteenth
801,3364318,3428829,1,51,Tied Quarter-Sixteenth
802,3364318,3428829,1,55,Tied Quarter-Sixteenth
803,3364318,3428829,42,55,Tied Quarter-Sixteenth
804,3364318,3428829,42,58,Tied Quarter-Sixteenth
805,3376606,3536862,41,75,Whole
806,3389918,3413470,43,46,Eighth
807,3389918,3413470,1,67,Eighth
808,3389918,3413470,1,79,Eighth
809,3413470,3435486,43,51,Eighth
810,3413470,3435486,1,63,Eighth
811,3413470,3435486,1,75,Eighth
812,3435486,3456989,43,55,Eighth
813,3435486,3457502,1,70,Eighth
814,3435486,3457502,1,58,Eighth
815,3435486,3457502,42,55,Eighth
816,3457502,3478494,1,55,Eighth
817,3457502,3478494,42,58,Eighth
818,3457502,3536862,43,63,Half
819,3457502,3478494,1,67,Eighth
820,3478494,3494878,1,63,Eighth
821,3478494,3494366,42,63,Eighth
822,3478494,3494878,1,51,Eighth
823,3494878,3536862,42,58,Quarter
824,3494878,3516894,1,58,Eighth
825,3494878,3516894,1,46,Eighth
826,3494878,3536862,42,67,Quarter
827,3516894,3536862,1,55,Eighth
828,3516894,3536862,1,43,Eighth
829,3536862,3555294,1,58,Eighth
830,3536862,3555294,1,46,Eighth
831,3536862,3576798,41,74,Quarter
832,3536862,3576798,42,58,Quarter
833,3536862,3576798,42,65,Quarter
834,3536862,3576798,43,62,Quarter
835,3555294,3576798,1,56,Eighth
836,3555294,3576798,1,44,Eighth
837,3576798,3607518,42,58,Dotted Eighth
838,3576798,3597278,1,55,Eighth
839,3576798,3597278,1,43,Eighth
840,3576798,3607518,42,67,Dotted Eighth
841,3576798,3615198,41,75,Quarter
842,3576798,3615198,43,63,Quarter
843,3597278,3615198,1,51,Eighth
844,3597278,3615198,1,39,Eighth
845,3615198,3634654,1,50,Eighth
846,3615198,3634654,1,38,Eighth
847,3615198,3654622,41,77,Quarter
848,3615198,3654622,42,58,Quarter
849,3615198,3654622,42,68,Quarter
850,3615198,3654622,43,65,Quarter
851,3634654,3654622,1,53,Eighth
852,3634654,3654622,1,41,Eighth
853,3654622,3671006,1,58,Eighth
854,3654622,3671006,1,46,Eighth
855,3654622,3690974,41,74,Quarter
856,3654622,3690974,42,58,Quarter
857,3654622,3690974,42,65,Quarter
858,3654622,3690974,43,62,Quarter
859,3671006,3690974,1,56,Eighth
860,3671006,3690974,1,44,Eighth
861,3690974,3711454,1,55,Eighth
862,3690974,3711454,1,43,Eighth
863,3690974,3727326,41,75,Dotted Eighth
864,3690974,3727326,42,58,Dotted Eighth
865,3690974,3727326,42,67,Dotted Eighth
866,3690974,3727326,43,63,Dotted Eighth
867,3711454,3735006,1,39,Eighth
868,3711454,3735006,1,51,Eighth
869,3735518,3754462,42,63,Eighth
870,3735518,3754974,1,48,Eighth
871,3735518,3754462,42,51,Eighth
872,3735518,3754974,1,36,Eighth
873,3735518,3774942,41,80,Quarter
874,3735518,3774942,43,68,Quarter
875,3754974,3774942,1,51,Eighth
876,3754974,3774942,1,39,Eighth
877,3754974,3794910,42,51,Quarter
878,3754974,3794910,42,63,Quarter
879,3774942,3795422,1,46,Eighth
880,3774942,3795422,1,34,Eighth
881,3774942,3815389,41,79,Quarter
882,3774942,3815389,43,67,Quarter
883,3795422,3815389,1,51,Eighth
884,3795422,3815389,1,39,Eighth
885,3795422,3834334,42,51,Quarter
886,3795422,3834334,42,63,Quarter
887,3815389,3834334,1,32,Eighth
888,3815389,3834334,43,65,Eighth
889,3815389,3834334,41,77,Eighth
890,3815389,3834334,1,44,Eighth
891,3834334,3855326,43,60,Eighth
892,3834334,3855326,1,41,Eighth
893,3834334,3855326,1,53,Eighth
894,3834334,3854813,42,60,Eighth
895,3834334,3854813,42,63,Eighth
896,3834334,3855326,41,72,Eighth
897,3855326,3879390,1,45,Eighth
898,3855326,3879390,1,33,Eighth
899,3855326,3901918,41,75,Quarter
900,3855326,3901918,42,60,Quarter
901,3855326,3901918,43,63,Quarter
902,3855326,3937758,42,65,Half
903,3879390,3901918,1,41,Eighth
904,3879390,3901918,1,53,Eighth
905,3901918,3923934,1,34,Eighth
906,3901918,3937758,42,58,Dotted Eighth
907,3901918,3958238,41,74,Tied Quarter-Sixteenth
908,3901918,3958238,43,62,Tied Quarter-Sixteenth
909,3901918,3923934,1,46,Eighth
910,3923934,3945438,1,41,Eighth
911,3923934,3945438,1,53,Eighth
912,3945438,3965405,1,58,Eighth
913,3945438,3965405,1,46,Eighth
914,3945438,3978718,42,58,Dotted Eighth
915,3945438,3978718,42,70,Dotted Eighth
916,3965405,3985374,41,77,Eighth
917,3965405,3984862,1,56,Eighth
918,3965405,3984862,1,44,Eighth
919,3965405,3985374,43,65,Eighth
920,3985374,4007390,42,63,Eighth
921,3985374,4007390,42,70,Eighth
922,3985374,4007902,1,55,Eighth
923,3985374,4024798,43,70,Quarter
924,3985374,4007902,1,43,Eighth
925,3985374,4024798,41,82,Quarter
926,4007902,4046302,42,63,Quarter
927,4007902,4024798,1,58,Eighth
928,4007902,4024798,1,46,Eighth
929,4007902,4046302,42,70,Quarter
930,4024798,4064734,43,68,Quarter
931,4024798,4064734,41,80,Quarter
932,4024798,4046814,1,53,Eighth
933,4024798,4046814,1,41,Eighth
934,4046814,4064734,1,46,Eighth
935,4046814,4064734,42,62,Eighth
936,4046814,4064734,1,58,Eighth
937,4046814,4086238,42,70,Quarter
938,4064734,4086238,42,63,Eighth
939,4064734,4086750,1,39,Eighth
940,4064734,4086238,43,67,Eighth
941,4064734,4086750,1,51,Eighth
942,4064734,4086238,41,79,Eighth
943,4086750,4107230,1,49,Eighth
944,4086750,4106718,42,67,Eighth
945,4086750,4106718,42,70,Eighth
946,4086750,4107230,41,75,Eighth
947,4086750,4107230,43,63,Eighth
948,4086750,4107230,1,37,Eighth
949,4107230,4146142,41,87,Quarter
950,4107230,4127198,42,63,Eighth
951,4107230,4127198,42,68,Eighth
952,4107230,4127709,1,48,Eighth
953,4107230,4127709,1,36,Eighth
954,4107230,4146142,43,75,Quarter
955,4127709,4166622,42,63,Quarter
956,4127709,4146142,1,51,Eighth
957,4127709,4146142,1,39,Eighth
958,4127709,4166622,42,68,Quarter
959,4146142,4167133,1,34,Eighth
960,4146142,4185566,41,85,Quarter
961,4146142,4185566,43,73,Quarter
962,4146142,4167133,1,46,Eighth
963,4167133,4185566,1,51,Eighth
964,4167133,4185054,42,63,Eighth
965,4167133,4185054,42,67,Eighth
966,4167133,4185566,1,39,Eighth
967,4185566,4205534,1,32,Eighth
968,4185566,4198366,42,68,Triplet
969,4185566,4205022,41,84,Eighth
970,4185566,4205022,43,72,Eighth
971,4185566,4205534,1,44,Eighth
972,4198366,4212702,42,63,Triplet
973,4205534,4228062,41,75,Eighth
974,4205534,4228062,43,63,Eighth
975,4205534,4227550,1,51,Eighth
976,4205534,4227550,1,39,Eighth
977,4212702,4227550,42,60,Triplet
978,4228062,4270558,43,70,Quarter
979,4228062,4242910,42,63,Triplet
980,4228062,4251102,1,43,Eighth
981,4228062,4251102,1,31,Eighth
982,4228062,4270558,41,82,Quarter
983,4242910,4258270,42,65,Triplet
984,4251102,4270558,1,30,Eighth
985,4251102,4270558,1,42,Eighth
986,4258270,4270046,42,63,Triplet
987,4270558,4292062,41,81,Eighth
988,4270558,4285406,42,63,Triplet
989,4270558,4292062,43,69,Eighth
990,4270558,4292574,1,41,Eighth
991,4270558,4292574,1,29,Eighth
992,4285406,4300254,42,60,Triplet
993,4292574,4315614,43,63,Eighth
994,4292574,4315102,1,51,Eighth
995,4292574,4315102,1,39,Eighth
996,4292574,4315614,41,75,Eighth
997,4300254,4315102,42,57,Triplet
998,4315614,4360670,43,68,Quarter
999,4315614,4330974,42,62,Triplet
1000,4315614,4338142,1,41,Eighth
1001,4315614,4338142,1,29,Eighth
1002,4315614,4360670,41,80,Quarter
1003,4330974,4345310,42,63,Triplet
1004,4338142,4360670,1,40,Eighth
1005,4338142,4360670,1,28,Eighth
1006,4345310,4360158,42,62,Triplet
1007,4360670,4381150,1,27,Eighth
1008,4360670,4375006,42,63,Triplet
1009,4360670,4380638,41,79,Eighth
1010,4360670,4380638,43,67,Eighth
1011,4360670,4381150,1,39,Eighth
1012,4375006,4388318,42,58,Triplet
1013,4381150,4402142,1,51,Eighth
1014,4381150,4402142,1,39,Eighth
1015,4381150,4402142,41,70,Eighth
1016,4381150,4402142,43,58,Eighth
1017,4388318,4401630,42,55,Triplet
1018,4402142,4425182,1,46,Eighth
1019,4402142,4418526,42,54,Triplet
1020,4402142,4425182,1,34,Eighth
1021,4402142,4439518,41,78,Dotted Eighth
1022,4402142,4439518,43,66,Dotted Eighth
1023,4418526,4432350,42,58,Triplet
1024,4425182,4447710,1,42,Eighth
1025,4425182,4447710,1,30,Eighth
1026,4432350,4447198,42,63,Triplet
1027,4447710,4472286,1,32,Eighth
1028,4447710,4472286,1,44,Eighth
1029,4447710,4460510,41,76,Sixteenth
1030,4447710,4460510,43,64,Sixteenth
1031,4447710,4472286,42,59,Eighth
1032,4465118,4475358,41,80,Sixteenth
1033,4465118,4475358,43,68,Sixteenth
1034,4472286,4497374,1,44,Eighth
1035,4472286,4497374,1,56,Eighth
1036,4472286,4497374,42,64,Eighth
1037,4479966,4492766,43,71,Sixteenth
1038,4479966,4492766,41,83,Sixteenth
1039,4497886,4570078,41,75,Dotted Quarter
1040,4497886,4590046,43,63,Half
1041,4497886,4519902,1,34,Eighth
1042,4497886,4534750,42,66,Dotted Eighth
1043,4497886,4519902,1,46,Eighth
1044,4519902,4543454,1,39,Eighth
1045,4519902,4543454,1,51,Eighth
1046,4543454,4567006,42,63,Eighth
1047,4543454,4567006,1,54,Eighth
1048,4543454,4567006,1,42,Eighth
1049,4567006,4590046,42,66,Eighth
1050,4567006,4590046,1,58,Eighth
1051,4567006,4590046,1,46,Eighth
1052,4570590,4574174,41,75,Triplet Thirty Second
1053,4574174,4577758,41,77,Triplet Thirty Second
1054,4577758,4581854,41,75,Triplet Thirty Second
1055,4581854,4586462,41,74,Triplet Thirty Second
1056,4586462,4590046,41,75,Triplet Thirty Second
1057,4590046,4614110,1,34,Eighth
1058,4590046,4614110,41,78,Eighth
1059,4590046,4614110,42,70,Eighth
1060,4590046,4614110,1,46,Eighth
1061,4590046,4629982,43,62,Dotted Eighth
1062,4614110,4636638,1,58,Eighth
1063,4614110,4636638,41,77,Eighth
1064,4614110,4636638,42,68,Eighth
1065,4614110,4636638,1,46,Eighth
1066,4637150,4679646,41,66,Dotted Eighth
1067,4637150,4660190,43,63,Eighth
1068,4637150,4679646,41,75,Dotted Eighth
1069,4637150,4679646,42,60,Dotted Eighth
1070,4637150,4679646,42,66,Dotted Eighth
1071,4637150,4774366,1,45,Dotted Half
1072,4637150,4774366,1,33,Dotted Half
1073,4660702,4686302,43,51,Eighth
1074,4686302,4712926,43,54,Eighth
1075,4712926,4738014,42,63,Eighth
1076,4712926,4737502,43,51,Eighth
1077,4738014,4761054,42,66,Eighth
1078,4761054,4787166,42,63,Eighth
1079,4761054,4788702,43,63,Eighth
1080,4761054,4764638,41,75,Triplet Thirty Second
1081,4764638,4768734,41,77,Triplet Thirty Second
1082,4768734,4774366,41,75,Triplet Thirty Second
1083,4774366,4782558,41,74,Thirty Second
1084,4782558,4788702,41,75,Thirty Second
1085,4788702,4798942,42,67,Sixteenth
1086,4788702,4810206,41,84,Eighth
1087,4788702,4810206,43,72,Eighth
1088,4788702,4810206,1,46,Eighth
1089,4788702,4810206,1,34,Eighth
1090,4803550,4813278,42,63,Sixteenth
1091,4810206,4832222,1,51,Eighth
1092,4810206,4832222,1,39,Eighth
1093,4810206,4832222,41,82,Eighth
1094,4810206,4832222,43,70,Eighth
1095,4817886,4827614,42,79,Sixteenth
1096,4832222,4853726,1,55,Eighth
1097,4832222,4853726,41,80,Eighth
1098,4832222,4853726,42,77,Eighth
1099,4832222,4853726,43,68,Eighth
1100,4832222,4853726,1,43,Eighth
1101,4853726,4875230,1,58,Eighth
1102,4853726,4875230,41,79,Eighth
1103,4853726,4875230,42,75,Eighth
1104,4853726,4875230,43,67,Eighth
1105,4853726,4875230,1,46,Eighth
1106,4875230,4895198,1,60,Eighth
1107,4875230,4895198,41,77,Eighth
1108,4875230,4895198,42,74,Eighth
1109,4875230,4895198,43,65,Eighth
1110,4875230,4895198,1,48,Eighth
1111,4895198,4917214,43,63,Eighth
1112,4895198,4916702,42,72,Eighth
1113,4895198,4916702,1,48,Eighth
1114,4895198,4916702,1,36,Eighth
1115,4895198,4917214,41,75,Eighth
1116,4917214,4939230,43,62,Eighth
1117,4917214,4939230,41,74,Eighth
1118,4917214,4939742,1,44,Eighth
1119,4917214,4939742,1,32,Eighth
1120,4917214,4961246,42,70,Quarter
1121,4939742,4961246,41,71,Eighth
1122,4939742,4961246,43,59,Eighth
1123,4939742,4961246,1,48,Eighth
1124,4939742,4961246,1,36,Eighth
1125,4961246,4998110,42,68,Dotted Eighth
1126,4961246,4983262,1,41,Eighth
1127,4961246,4983262,41,73,Eighth
1128,4961246,4983262,43,61,Eighth
1129,4961246,4983262,1,53,Eighth
1130,4983262,5004766,1,56,Eighth
1131,4983262,5004254,41,72,Eighth
1132,4983262,5004254,43,60,Eighth
1133,4983262,5004766,1,44,Eighth
1134,5004766,5026270,1,44,Eighth
1135,5004766,5014494,41,77,Sixteenth
1136,5004766,5014494,43,65,Sixteenth
1137,5004766,5026270,42,60,Eighth
1138,5004766,5026270,1,32,Eighth
1139,5019102,5029342,41,80,Sixteenth
1140,5019102,5029342,43,68,Sixteenth
1141,5026270,5048286,1,56,Eighth
1142,5026270,5048286,42,65,Eighth
1143,5026270,5048286,1,44,Eighth
1144,5033950,5044190,41,84,Sixteenth
1145,5033950,5044190,43,72,Sixteenth
1146,5048286,5076446,43,72,Eighth
1147,5048286,5076446,41,84,Eighth
1148,5048286,5076446,42,67,Eighth
1149,5048286,5076446,1,46,Eighth
1150,5048286,5076446,1,34,Eighth
1151,5076446,5118942,43,63,Quarter
1152,5076446,5100510,42,58,Eighth
1153,5076446,5100510,1,51,Eighth
1154,5076446,5100510,1,39,Eighth
1155,5076446,5118942,41,75,Quarter
1156,5100510,5119454,1,55,Eighth
1157,5100510,5119454,42,70,Eighth
1158,5100510,5119454,1,43,Eighth
1159,5119454,5141470,1,58,Eighth
1160,5119454,5125086,41,77,Thirty Second
1161,5119454,5125086,43,65,Thirty Second
1162,5119454,5141470,41,67,Eighth
1163,5119454,5141470,42,58,Eighth
1164,5119454,5141470,1,46,Eighth
1165,5125086,5130718,41,75,Thirty Second
1166,5125086,5130718,43,63,Thirty Second
1167,5130718,5136350,43,62,Thirty Second
1168,5130718,5136350,41,74,Thirty Second
1169,5136350,5141470,43,63,Thirty Second
1170,5136350,5141470,41,75,Thirty Second
1171,5141470,5164510,43,67,Eighth
1172,5141470,5164510,41,70,Eighth
1173,5141470,5164510,41,79,Eighth
1174,5141470,5164510,42,68,Eighth
1175,5141470,5164510,1,34,Eighth
1176,5141470,5164510,1,46,Eighth
1177,5164510,5192670,1,46,Eighth
1178,5164510,5192670,41,68,Eighth
1179,5164510,5192670,41,77,Eighth
1180,5164510,5192670,42,62,Eighth
1181,5164510,5192670,43,65,Eighth
1182,5164510,5192670,1,58,Eighth
1183,5193182,5237726,1,39,Quarter
1184,5193182,5215198,42,51,Eighth
1185,5193182,5229534,41,67,Dotted Eighth
1186,5193182,5229534,41,75,Dotted Eighth
1187,5193182,5229534,43,63,Dotted Eighth
1188,5193182,5237214,42,58,Quarter
1189,5193182,5237726,1,51,Quarter
1190,5198302,5203934,1,55,Thirty Second
1191,5203934,5210078,1,58,Thirty Second
1192,5203934,5237214,42,67,Dotted Eighth
1193,5210078,5215198,1,63,Thirty Second
1194,5215198,5220318,1,67,Thirty Second
1195,5220318,5225950,1,63,Thirty Second
1196,5225950,5231070,1,58,Thirty Second
1197,5231070,5237214,1,55,Thirty Second
1198,5237726,5301726,42,58,Dotted Quarter
1199,5237726,5281246,1,38,Quarter
1200,5237726,5281246,1,50,Quarter
1201,5237726,5301726,43,70,Dotted Quarter
1202,5237726,5301726,41,82,Dotted Quarter
1203,5245918,5252062,1,68,Triplet Sixteenth
1204,5252062,5258718,1,77,Triplet Sixteenth
1205,5258718,5266398,1,82,Triplet Sixteenth
1206,5266398,5273566,1,77,Triplet Sixteenth
1207,5273566,5280734,1,68,Triplet Sixteenth
1208,5281246,5320158,1,39,Quarter
1209,5281246,5320158,1,51,Quarter
1210,5286366,5291486,1,55,Thirty Second
1211,5291486,5296606,1,58,Thirty Second
1212,5296606,5301726,1,63,Thirty Second
1213,5301726,5306846,1,67,Thirty Second
1214,5301726,5319646,43,63,Eighth
1215,5301726,5319646,41,75,Eighth
1216,5301726,5319646,42,67,Eighth
1217,5306846,5311454,1,63,Thirty Second
1218,5311454,5315550,1,58,Thirty Second
1219,5315550,5319646,1,55,Thirty Second
1220,5320158,5360606,1,53,Quarter
1221,5320158,5353950,41,74,Dotted Eighth
1222,5320158,5353950,42,68,Dotted Eighth
1223,5320158,5353950,43,62,Dotted Eighth
1224,5320158,5360606,1,41,Quarter
1225,5325790,5330910,1,56,Thirty Second
1226,5330910,5335518,1,58,Thirty Second
1227,5335518,5340126,1,62,Thirty Second
1228,5340126,5345758,1,68,Thirty Second
1229,5345758,5350878,1,62,Thirty Second
1230,5350878,5355486,1,58,Thirty Second
1231,5355486,5360094,1,56,Thirty Second
1232,5360606,5424606,43,70,Dotted Quarter
1233,5360606,5424606,41,82,Dotted Quarter
1234,5360606,5424606,42,58,Dotted Quarter
1235,5360606,5404126,1,38,Quarter
1236,5360606,5404126,1,50,Quarter
1237,5367774,5375454,1,68,Triplet Sixteenth
1238,5375454,5382622,1,77,Triplet Sixteenth
1239,5382622,5389790,1,82,Triplet Sixteenth
1240,5389790,5396958,1,77,Triplet Sixteenth
1241,5396958,5403614,1,68,Triplet Sixteenth
1242,5404126,5438430,1,39,Dotted Eighth
1243,5404126,5438430,1,51,Dotted Eighth
1244,5409246,5414366,1,61,Thirty Second
1245,5414366,5418974,1,67,Thirty Second
1246,5418974,5424606,1,70,Thirty Second
1247,5424606,5445086,42,70,Eighth
1248,5424606,5429726,1,73,Thirty Second
1249,5424606,5445086,43,61,Eighth
1250,5424606,5445086,41,73,Eighth
1251,5429726,5435358,1,70,Thirty Second
1252,5435358,5440478,1,67,Thirty Second
1253,5440478,5445086,1,61,Thirty Second
1254,5445086,5488094,1,56,Quarter
1255,5445086,5488094,42,63,Quarter
1256,5445086,5466078,41,72,Eighth
1257,5445086,5466078,43,60,Eighth
1258,5445086,5488094,1,44,Quarter
1259,5449694,5455326,1,60,Thirty Second
1260,5455326,5461470,1,63,Thirty Second
1261,5461470,5466078,1,68,Thirty Second
1262,5466078,5504990,43,72,Quarter
1263,5466078,5471710,1,72,Thirty Second
1264,5466078,5504990,41,84,Quarter
1265,5471710,5477342,1,75,Thirty Second
1266,5477342,5482974,1,80,Thirty Second
1267,5482974,5488094,1,84,Thirty Second
1268,5488094,5518302,42,75,Dotted Eighth
1269,5488094,5525470,1,55,Quarter
1270,5488094,5525470,1,43,Quarter
